path,repo,sha256,inventory_scope,status,labels
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/advise.mjs,submodules/create-yss-spec,c278dddfce2b19d143298dc9496a7f2d36d213ff0b62ceadfba0883a74cfd9e1,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/advise.test.mjs,submodules/create-yss-spec,1d5e4a4c8a0213e447cd7e04ee45b0ab4a7c9ce59ce2997192830b35386ed34d,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/extract.mjs,submodules/create-yss-spec,6caa36c906e6b1c10e9e63c036849d4dad41137d4b3ee52ec936decadff28ea1,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/extract.test.mjs,submodules/create-yss-spec,ef51b157fd09df502636e70fa1b5c5353524e73751069041207b8c9870ad0d05,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/inventory.mjs,submodules/create-yss-spec,fd4a9194589490076f824669fea55681c669d8d0fbf4d10f2508968364eb89e8,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/inventory.test.mjs,submodules/create-yss-spec,53a9c08059180a1175f7386b016e6ca1b53aa6933eecd6559a6d45166336343a,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/lint-wikilinks.mjs,submodules/create-yss-spec,e5de65d74a51129a277e6b06308b1770b81d7fbe4803cf7522d81f64fea4d49d,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/llm-wiki/scripts/lint-wikilinks.test.mjs,submodules/create-yss-spec,c2f3da3f177d9922d33b40933c981df7b13b80f2fc7eedaa9231b1d7564841c8,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-antd-design/scripts/validate-frontmatter.mjs,submodules/create-yss-spec,d63e3d2272fb45c0faa52ba07c2ca3ce09cb4ab0ccabb2e821085c74ad6b4e48,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-antd-design/scripts/validate-frontmatter.test.mjs,submodules/create-yss-spec,90f93479502784382b0c4d06a04d791267f6947b59521eb9a89e36491194bbf4,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-antdv-next-design/scripts/collect-antdv-next-facts.mjs,submodules/create-yss-spec,5680fa19e70a56b23103949c688e06967938cb4dfac6be1722802e13d96c0dc5,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-antdv-next-design/scripts/validate-fact-pack.mjs,submodules/create-yss-spec,f9677c2ad79562217721b11ba2107ec10717c0d18b7930d8fe743e6a715e46df,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-cache/scripts/check-skill-freshness.sh,submodules/create-yss-spec,63618779f60200a278e35dff67fe0a8def5e73cb9762c8967d1d80e54171f3b7,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-cache/scripts/inspect-cache-usage.sh,submodules/create-yss-spec,ac2455fa637ef7364e3a3f89f450b1db8284d1e40ef85188e83a5a45e81b9aba,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-cache/scripts/verify-cache-component.sh,submodules/create-yss-spec,99b27996511454eee5ffc447a2a50f078fba75516d1c46ee0a6b194b81d5aff8,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/first-slice-compatibility.test.mjs,submodules/create-yss-spec,ece0dec84d8d75789eaa88a3bfe548d98770482c4c91aff9f856c662e2736f6b,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/first-slice-verification.test.mjs,submodules/create-yss-spec,ed3ddc4cc182314ef8ae30cae054165d7ee0ab5c9f37d3054eb5c2034fd4ce1b,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,submodules/create-yss-spec,facb6e4cffc7c62e5d711aa6035a5e9086efee0f54f0dc2bd29ef15b63a742ac,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,submodules/create-yss-spec,d9c0d687dd00194476eba96db6d2ec8b35339f612242f0e99a49a68cd775b856,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/run_first_slice_verification.mjs,submodules/create-yss-spec,a92466818515979ae0ff82b5c2a6a89e2197a113f5307b80bc2e352bf112ad75,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,submodules/create-yss-spec,449b3786b9c261d08e98dd4685dffec826215c1a004804652887ebe62050de6c,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-ddd-scaffold-generator/scripts/scaffold-generator.test.mjs,submodules/create-yss-spec,a1513759c283e34d1a871cd484052c0cbcafa938f2d03ddfcef2fe6c2476db73,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-design-system/scripts/validate-frontmatter.mjs,submodules/create-yss-spec,483eb1aebd4a761748280cf1c87d078162a4d8760b518b3fceeaa297629d2d71,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-design-system/scripts/validate-frontmatter.test.mjs,submodules/create-yss-spec,d34739075cc5d436ce671c1587189bdf2ddda1f419cfee0733ea2b6af222abfc,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-frontend-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,submodules/create-yss-spec,86dba7d7a1bd7e8e91272449d9f606efd6be514e7ee51272d72215005c74554a,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-frontend-scaffold-generator/scripts/generate_scaffold.mjs,submodules/create-yss-spec,806eafcab0e42841cb07b2e1866471d09e861614e8b77f931ad89b5ee8de7c0e,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-frontend-scaffold-generator/scripts/run_scaffold_verification.mjs,submodules/create-yss-spec,9711092452f5ba94c53e019b87703a86a624100637431564217414fa345e362c,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-frontend-scaffold-generator/scripts/scaffold-generator.test.mjs,submodules/create-yss-spec,50176ffb0d1a4f5c936b0f7c621b25351fabbc97fa91d9cadc8d03c5d0fb3fcf,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-layered-mvc-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,submodules/create-yss-spec,5c2ab0bb26de6f23e000bd1f429f12e3e8c9128d604e0a4ab0da672283f560cc,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,submodules/create-yss-spec,dbecc9cd42f6e6a17a232021b2be22d023908e4d9fef3c6879137ce01f40f7eb,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-layered-mvc-scaffold-generator/scripts/run_scaffold_verification.mjs,submodules/create-yss-spec,9fcf1de96936c47c693bdd9da2b181504358cfb604a0646475779fec5eb584a3,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-layered-mvc-scaffold-generator/scripts/scaffold-generator.test.mjs,submodules/create-yss-spec,5d4689e38faa2c77c573fc7db7f2d60f12496c9212b95d0a1446fee36ea30484,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,submodules/create-yss-spec,70363505a005b13a01d61e72916d29e6a17a7087f8592ee8828c19e39ad70449,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-data-analysis-project-initializer/scripts/run_scaffold_verification.mjs,submodules/create-yss-spec,631d2efe01a9345ce3775d99e7656af084a04b7921cc22330a2445fd26e3d916,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/generate_project.mjs,submodules/create-yss-spec,a7ad84582350d565d9c6f24b0940abc4be8742217ce45049418b0eb2ba4cb808,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/generate_project.test.mjs,submodules/create-yss-spec,73c2372c73b9315ee8f99e3e140d4d9810b6e4c520384e739f9147ba470d839c,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.mjs,submodules/create-yss-spec,a4c53e703da8f2df0075ebccde21d4812806d1dcf3bd236603a676ade0ad1f92,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/lib/envelope.test.mjs,submodules/create-yss-spec,620fb21980b55a0b1ca0addbc523008ae4d6ca93bd41e464eaa0a216fd284755,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/lib/runtime.mjs,submodules/create-yss-spec,e931ce3cb0a36da7f463e33a4a2f2ede55a8a48dc18fc9eca245ff7cd15dcd35,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/lib/storage.mjs,submodules/create-yss-spec,17762583db59d22f48e3feb2467643e1e82b3f2741e9b60040b0492806773728,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/lib/templates.mjs,submodules/create-yss-spec,aac3ada33979ed2073cf8c5a0af310c45d512d9ec3e91c051f2b5817924d9130,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-mvc-scaffold-generator/scripts/verify_project.mjs,submodules/create-yss-spec,e82652459dd794386545743adc783c6e60f0858ec0ed776f959715e3d4597048,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-prototype-stage/scripts/prototype-contract.mjs,submodules/create-yss-spec,0ad0fc8f60d4e9ab32b0a972f0ba5a61a4d10c61d4673dd838dbd70909649a6a,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/create-yss-spec,98977b471e33c531b102cfd09e073e57d879ec6869dd8319a5998ab45aeb2b12,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-research/scripts/validate-research-package.mjs,submodules/create-yss-spec,5e4e437d54e67cce9dd380974744605bd149c71939c5f01e3ea4719c79911d0f,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-skill-source-index-refresh/scripts/refresh-yss-skill-index.mjs,submodules/create-yss-spec,32cb834346aafbf657768c602171a2c069844080d5f83eb00da9519b9500eade,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-skill-source-index-refresh/scripts/refresh-yss-skill-index.test.mjs,submodules/create-yss-spec,7b081288e5831a7e8dd550d302980226b0ef62d7c766531db760ea9b5551b895,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-stage-decision/scripts/migrate-context-references.mjs,submodules/create-yss-spec,7c710d287ebc1f2d60b05651cd8fdc58fcb1afc0627e756d08cd09bffee10218,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-stage-decision/scripts/validate-domain-strategy.mjs,submodules/create-yss-spec,4c84d493b7e97be66021046c6a2cd7f3594a22d707d8ea0220a7a3e1394c49fa,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-stage-decision/scripts/validate-stage-decision-package.mjs,submodules/create-yss-spec,b819b3fdf6a68d600fa4722418ec87761fffa97b39dca866e956bf44592f0958,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-tactical-design/scripts/validate-tactical-design.mjs,submodules/create-yss-spec,fe43c921a7d10b88ee9a389fcb30becfc11744050d0ceb760f1ab0e292f917a3,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-technical-design/scripts/generate-schema.mjs,submodules/create-yss-spec,b70ae4bdd42eca9e7415ff2fbaba369cf59cfa4cfab592c57262b35cdd716145,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-technical-design/scripts/validate-technical-design.mjs,submodules/create-yss-spec,85b094a69b3e8b86f7d917fa48f88bddbe0c589a8b0f46da051f9c0eef70714c,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-web-controller/scripts/generate_controller.mjs,submodules/create-yss-spec,fc2af1b08b947c0d383a424e13fba455280dc746a97a61837890f485a14e4034,projection,static-only,
submodules/create-yss-spec/template/.trae/skills/yss-web-controller/scripts/generate_controller.test.mjs,submodules/create-yss-spec,3e63fdb95276a81916110766aca34945b7ff75d63d78b0350c2b9bb25aa5a0b1,projection,static-only,
submodules/create-yss-spec/template/scripts/audit-yss-backend-skills,submodules/create-yss-spec,9c07cd5ccd9db11e71999710193fdd8c284b57cabf076e85a5b7d466bdc24d51,active,static-only,
submodules/create-yss-spec/template/scripts/backend-delivery,submodules/create-yss-spec,6a3f6465a5b65c630aa5041d5f6d28e70015b2ce27ae29499971077bcb3236ae,active,static-only,
submodules/create-yss-spec/template/scripts/cache-template-commit,submodules/create-yss-spec,bee5286c0c0155c6962018e16f7f13e5e0317226a88bf263449bb38ae2b872c7,active,static-only,
submodules/create-yss-spec/template/scripts/capture-maintenance-candidate,submodules/create-yss-spec,822cf193aa3ca9af02864958d5fe8e0dffde1ae055c81b353544a50ea814bc73,active,static-only,
submodules/create-yss-spec/template/scripts/evaluate-maintenance-review-round,submodules/create-yss-spec,bd6b24f31297b01d162a75fc849b38071fe5f78d896cac5fd99c07d755741160,active,static-only,
submodules/create-yss-spec/template/scripts/export-yss-skills,submodules/create-yss-spec,2a0ed7e29d31a463826e0ee4d93d9fb27d34cc7ae60259d8de72a350fb80d820,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/backend-delivery/revision-server.mjs,submodules/create-yss-spec,fa2d49c47b833e824ab9e015ec51f41276efa768b5f8149597c7b6b57c77f022,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-focused-review-approved.md,submodules/create-yss-spec,ce6249f7037c3c7842ce89ed694ded9a70efc45f96aea96d8e1bd3e9948ca0ab,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-formal-review-negative.md,submodules/create-yss-spec,d9a77bbb12b66971ea14b4803a6a948c3498b32eac446db184f78943e2ea6349,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review-request-only.md,submodules/create-yss-spec,813c789b2fc36ba906dff9418a724f3fa10de832641ac15df2165730f9143139,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/candidate-manifest.yaml,submodules/create-yss-spec,7f917084f12b2d00b4249fd648668572b97b0cbdfdf774811da4b25fbc0b7fd5,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/candidate.bin,submodules/create-yss-spec,d6bf78f58d2cf0e24528bfb7806bdf255124ed5f1b2973b5bf5fbc6aac5753dc,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-approved.md,submodules/create-yss-spec,1e50b42b9b87cff22ada5e57529a35b7f4d9297034dd50bc36de81a3b4b17bb4,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-invalid-task.yaml,submodules/create-yss-spec,f025d5e0a24ea9b8038b1e4fcd9aef9995a194a6beafff7378599f20743c6ca1,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-negative-record.yaml,submodules/create-yss-spec,fe2625fede024850b7f37883454819c3504b645f8e320fba49fb45803fc945de,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-open-finding.yaml,submodules/create-yss-spec,8369d820cef8878785dbba3bcacf87bf2194ab9ebe5d4d8adfc96bd7aa277770,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-record.yaml,submodules/create-yss-spec,5ac23bec3123bb78e765ffb5b375523d2bd6497065bab60daab71581ac3aa19d,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-same-actor.yaml,submodules/create-yss-spec,4c8e993f979129144230a10bce4f3e2cdf7810e151dbe0b950d18424c9e1860e,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-wrong-digest.yaml,submodules/create-yss-spec,5a2ef99abacbda04307b302776cf8ae5e4927522754c3e5bc855934c03da0c22,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/task-package-invalid.yaml,submodules/create-yss-spec,25ef3f590c9557289a58afd669e589931f4910eebd9c887156a36fd702f669c2,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/task-package-negative.yaml,submodules/create-yss-spec,00b1b7d2797dec1447e7ce8ac326361b3889503a3dd04a206b32c45c23ed5d01,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/task-package.yaml,submodules/create-yss-spec,3c3bc6cd9ca500b4485738f966942b27b7625d253d846e1c286ddfa3fc5d9e1a,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/tracked.diff,submodules/create-yss-spec,18d77eb3c31ac5b4b2df4de167252a598e5cfe50cdc1a9e2a074b8c988619f61,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/maintenance-review/maintenance-review/untracked/fixture.txt,submodules/create-yss-spec,518e7fe442964e44842170179b64fb1114ef6b65a8b28b5d0404031b189a8678,active,static-only,
submodules/create-yss-spec/template/scripts/fixtures/strategic-handoff/base-stage.json,submodules/create-yss-spec,2df5dbea262cf2bee39972da58e3e0fab844615e272d1e7c8ec2d262bcf486dd,active,static-only,
